Indicator_Name,Indicator_Code,Country_Name,Country_Code,Year,Values,Num_of_Countries,Num_of_Years,FirstYear,LastYear
Number of under-five deaths,SH.DTH.MORT,Mauritius,MUS,2012,214,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Dominican Republic,DOM,1966,24166,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Ethiopia,ETH,2002,377040,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Chad,TCD,1991,61208,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Central Europe and the Baltics,CEB,2011,7245,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Tunisia,TUN,1973,31489,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Netherlands,NLD,1978,2092,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sierra Leone,SLE,1987,48010,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Greece,GRC,1964,6526,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Finland,FIN,1977,660,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Comoros,COM,1996,1978,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Uganda,UGA,2001,187085,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sweden,SWE,1970,1542,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Portugal,PRT,1998,920,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Costa Rica,CRI,1998,1154,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Middle income,MIC,2010,4923632,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,South Sudan,SSD,1989,67858,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Turkey,TUR,1986,137112,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Norway,NOR,2005,231,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Zambia,ZMB,1996,70391,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Swaziland,SWZ,1995,2968,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Niger,NER,2000,128056,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Lesotho,LSO,1998,6261,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Montenegro,MNE,2013,38,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sweden,SWE,1992,721,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Botswana,BWA,1976,3373,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sudan,SDN,1964,62775,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Yemen, Rep.",YEM,2005,53489,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Ghana,GHA,1979,75437,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Burundi,BDI,2000,40502,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Hungary,HUN,2016,458,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sri Lanka,LKA,1967,29056,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Guyana,GUY,2004,754,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Greece,GRC,1973,4208,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Colombia,COL,1963,93885,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Solomon Islands,SLB,2016,442,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Chad,TCD,1992,62568,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Austria,AUT,1992,761,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Turkey,TUR,1970,253608,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Monaco,MCO,2002,2,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Italy,ITA,1976,16931,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Pakistan,PAK,1973,469462,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Congo, Dem. Rep.",COD,1984,253195,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Germany,DEU,1981,11485,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Brazil,BRA,1998,146647,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Other small states,OSS,2014,39910,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Colombia,COL,2014,12357,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Low & middle income,LMY,2016,5574681,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Euro area,EMU,1999,19985,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Rwanda,RWA,1990,47973,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Algeria,DZA,2008,23050,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Russian Federation,RUS,2007,18741,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Trinidad and Tobago,TTO,1971,1287,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Pakistan,PAK,1986,572904,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Armenia,ARM,2015,570,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Hungary,HUN,1981,3537,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Guatemala,GTM,1971,42092,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Barbados,BRB,1977,149,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bolivia,BOL,1988,31299,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,United States,USA,2013,27481,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bulgaria,BGR,1980,3207,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Morocco,MAR,2006,25232,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Korea, Rep.",KOR,1997,6030,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Barbados,BRB,1964,423,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,United States,USA,1985,46835,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Libya,LBY,1970,14056,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Italy,ITA,1969,32756,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Pre-demographic dividend,PRE,2011,2932817,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Hungary,HUN,1963,6519,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Israel,ISR,2009,711,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Malawi,MWI,1995,89050,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Croatia,HRV,1986,1064,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Korea, Rep.",KOR,1988,12346,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bangladesh,BGD,1998,353585,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Latvia,LVA,2012,145,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Belgium,BEL,2001,651,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Gambia, The",GMB,2013,5301,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Thailand,THA,1965,156683,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Tuvalu,TUV,1982,13,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Liberia,LBR,1981,21621,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Paraguay,PRY,2006,3814,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Norway,NOR,2007,217,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bahrain,BHR,1964,1079,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Iceland,ISL,1987,30,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Thailand,THA,1978,87577,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Peru,PER,1960,102099,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Suriname,SUR,1997,415,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Guinea-Bissau,GNB,2016,5715,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Antigua and Barbuda,ATG,1998,26,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Peru,PER,1970,90175,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Netherlands,NLD,1992,1487,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Australia,AUS,2003,1494,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,East Asia & Pacific,EAS,2003,1012747,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Low income,LIC,2009,2032758,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Senegal,SEN,1967,54812,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Jamaica,JAM,1962,5152,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,IBRD only,IBD,1993,6171463,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Indonesia,IDN,1997,269470,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bulgaria,BGR,1972,4121,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Japan,JPN,1981,15263,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Post-demographic dividend,PST,1995,106391,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Jordan,JOR,1977,5986,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Pacific island small states,PSS,2010,1629,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Paraguay,PRY,1964,6768,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,United Arab Emirates,ARE,1981,977,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,France,FRA,2009,3372,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Maldives,MDV,1981,1080,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cabo Verde,CPV,2004,347,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Swaziland,SWZ,1998,3679,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Hungary,HUN,1984,2932,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cyprus,CYP,2015,35,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Russian Federation,RUS,1996,30366,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Comoros,COM,1991,2104,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,East Asia & Pacific (IDA & IBRD countries),TEA,2016,496532,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sri Lanka,LKA,1998,6142,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Czech Republic,CZE,1994,1068,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Denmark,DNK,2008,274,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Ghana,GHA,1997,67429,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,El Salvador,SLV,1963,23583,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Philippines,PHL,2002,88552,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Nicaragua,NIC,2015,2475,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Pakistan,PAK,2011,459472,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Tuvalu,TUV,2015,6,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Dominica,DMA,1970,141,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Tuvalu,TUV,2006,8,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Romania,ROU,1984,11661,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Tunisia,TUN,1981,19905,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Norway,NOR,1960,1425,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Guinea,GIN,1981,58407,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,South Africa,ZAF,1996,64113,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Middle East & North Africa (IDA & IBRD countries),TMN,2013,236689,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Lower middle income,LMC,2005,5064221,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,North America,NAC,1999,36033,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Gambia, The",GMB,2009,5571,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Spain,ESP,2013,1555,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Algeria,DZA,1963,138677,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Ghana,GHA,1991,68580,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Swaziland,SWZ,1978,3355,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Syrian Arab Republic,SYR,1960,36569,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Czech Republic,CZE,1988,1700,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mozambique,MOZ,1973,120159,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Marshall Islands,MHL,2012,60,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,St. Lucia,LCA,1985,99,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Syrian Arab Republic,SYR,1966,31652,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Europe & Central Asia (excluding high income),ECA,2004,150197,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Pre-demographic dividend,PRE,2000,3647407,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Central African Republic,CAF,1999,24533,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Guyana,GUY,1985,1529,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Costa Rica,CRI,1996,1204,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mauritania,MRT,1999,11075,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Romania,ROU,1972,19799,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Burkina Faso,BFA,2015,61368,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Denmark,DNK,1987,540,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Congo, Dem. Rep.",COD,2000,331636,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Zimbabwe,ZWE,2003,40994,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mauritius,MUS,1965,2508,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Andorra,AND,2004,3,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mexico,MEX,1992,100906,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Germany,DEU,1998,4415,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Singapore,SGP,1973,1032,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Paraguay,PRY,1989,6651,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Indonesia,IDN,1987,457194,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Arab World,ARB,2003,456514,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Georgia,GEO,2002,1724,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Burundi,BDI,2006,36469,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Moldova,MDA,2000,1551,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Equatorial Guinea,GNQ,2006,3761,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Slovak Republic,SVK,1997,684,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Greece,GRC,1977,3654,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Lebanon,LBN,1973,4531,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Italy,ITA,1968,34194,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Peru,PER,1995,37628,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Serbia,SRB,2010,740,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Syrian Arab Republic,SYR,1982,22164,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Namibia,NAM,1978,4111,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Guinea,GIN,1986,59705,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Panama,PAN,2001,1800,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Syrian Arab Republic,SYR,2012,9086,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,East Asia & Pacific (IDA & IBRD countries),TEA,1994,1787448,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Honduras,HND,1980,14900,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Jamaica,JAM,2012,852,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Bahamas, The",BHS,1989,148,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Armenia,ARM,2012,700,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Kyrgyz Republic,KGZ,2007,4201,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sierra Leone,SLE,1967,41590,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Chad,TCD,1979,49690,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Malawi,MWI,1999,87329,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Myanmar,MMR,1995,109302,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Tunisia,TUN,1984,17095,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Ireland,IRL,1995,367,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Liberia,LBR,2011,12143,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Japan,JPN,1993,7513,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Ecuador,ECU,1966,33648,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Canada,CAN,1962,14231,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sweden,SWE,1960,2114,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,South Sudan,SSD,2013,39870,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Djibouti,DJI,2001,2180,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Philippines,PHL,1988,126394,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Venezuela, RB",VEN,2015,9984,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Tanzania,TZA,1965,125023,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Tajikistan,TJK,2003,13783,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Burundi,BDI,2011,33368,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Equatorial Guinea,GNQ,2001,3650,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bosnia and Herzegovina,BIH,1998,519,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Qatar,QAT,1977,261,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Comoros,COM,1983,2313,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mexico,MEX,1987,124859,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Gambia, The",GMB,1977,6750,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Haiti,HTI,1968,44427,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Kiribati,KIR,1995,214,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Palau,PLW,1989,11,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Marshall Islands,MHL,1983,110,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Myanmar,MMR,2005,86554,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Libya,LBY,2005,2783,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Korea, Rep.",KOR,2010,1848,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sudan,SDN,1961,59929,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mali,MLI,2005,100518,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Turkey,TUR,1977,214205,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Papua New Guinea,PNG,1979,13612,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,China,CHN,1974,2405772,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Pre-demographic dividend,PRE,2007,3212380,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,West Bank and Gaza,PSE,1986,4380,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,South Sudan,SSD,1994,60190,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Rwanda,RWA,1978,58780,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Post-demographic dividend,PST,2016,56988,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Liberia,LBR,1997,21679,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Switzerland,CHE,1990,654,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Nicaragua,NIC,1975,17762,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Tuvalu,TUV,1983,13,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Central African Republic,CAF,1987,19354,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sweden,SWE,1988,793,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Kuwait,KWT,1967,2135,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Somalia,SOM,2002,76558,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Zimbabwe,ZWE,2011,41986,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Benin,BEN,1978,35288,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Zambia,ZMB,1987,56659,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Korea, Dem. People’s Rep.",PRK,2010,10446,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Vietnam,VNM,2010,35485,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cyprus,CYP,1993,146,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Late-demographic dividend,LTE,2005,663524,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Upper middle income,UMC,2002,1098452,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Uruguay,URY,2000,926,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Turkey,TUR,1993,85210,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Jordan,JOR,1970,7160,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Azerbaijan,AZE,2006,6741,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mali,MLI,1974,114582,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Austria,AUT,1975,2236,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Yemen, Rep.",YEM,1996,74421,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Nicaragua,NIC,1961,17497,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,St. Lucia,LCA,2002,48,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Nicaragua,NIC,1971,18202,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cameroon,CMR,1962,59052,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bangladesh,BGD,1978,689582,239,57,1960,2016
